"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-5004-5p",9.24068740328385,10.8592127705628,8.75275594637927,4.5267739497111e-16,9.15406310211205e-16,24.8635047193962
"hsa-miR-7155-5p",21.2333783859649,15.9472772207792,8.75167439088477,4.55944904930972e-16,9.20958318480356e-16,24.8569488204452
"hsa-miR-4705",9.50074047098515,9.12255898701299,8.75160833046978,4.56145237741447e-16,9.20958318480356e-16,24.8565484042488
"hsa-miR-5695",9.61550895029239,10.6304987835498,8.7513040592433,4.57069089111633e-16,9.22093494647678e-16,24.8547041236654
"hsa-miR-4530",431.162101851327,244.497301632035,8.75116447835092,4.57493515899857e-16,9.22220130865324e-16,24.8538580912366
"hsa-miR-545-3p",9.48019393544759,10.1743171861472,8.75095756859023,4.58123390397918e-16,9.22760383502916e-16,24.8526039742211
"hsa-miR-6716-5p",37.2593081261808,24.4685793679654,8.75041841773842,4.59768716390762e-16,9.25343509705164e-16,24.8493361487381
"hsa-miR-7110-5p",53.6396298645974,32.5384428311688,8.74808968623886,4.66942890717128e-16,9.39041302309681e-16,24.8352226331845
"hsa-miR-4728-5p",47.8060586738642,31.3463626753247,8.74758294339041,4.68518672977853e-16,9.41467782579611e-16,24.8321516954988
"hsa-miR-6513-5p",9.16860846671165,10.2906091168831,8.74435998944814,4.78665040964575e-16,9.61099097999736e-16,24.8126220296125
"hsa-miR-638",2468.28840060166,1420.91875459307,8.74268409374072,4.84026842062848e-16,9.71100273218146e-16,24.802468158773
"hsa-miR-4746-3p",55.623074397211,40.6026115021645,8.74216805440137,4.85689803422132e-16,9.73670596483047e-16,24.7993417745149
"hsa-miR-6755-3p",9.98727396738641,9.96125668398268,8.7413622060845,4.8829802842466e-16,9.78130379012477e-16,24.7944597752999
"hsa-miR-3146",9.38535999055331,10.2148035930736,8.74046915286916,4.91204732692904e-16,9.83180587415153e-16,24.789049712898
"hsa-miR-4536-3p",8.8787099651372,9.4376843030303,8.73766616186625,5.00439808518482e-16,1.00087961703696e-15,24.7720710193223
"hsa-miR-603",9.94494773976608,11.5416766017316,8.73701991179481,5.02593331906128e-16,1.00439889996914e-15,24.7681568139231
"hsa-miR-5682",9.36408175258659,10.6303272510823,8.73602095308997,5.05940296925767e-16,1.00962964914521e-15,24.7621065869748
"hsa-miR-590-5p",9.34846098448043,12.2593147229437,8.73600241269133,5.06002624159835e-16,1.00962964914521e-15,24.7619942994469
"hsa-miR-934",9.21558138326586,9.64664684848485,8.73547100595147,5.07792294162878e-16,1.01240840509409e-15,24.7587759499932
"hsa-miR-548ac",10.6259792147998,9.59598376190476,8.73503151628671,5.09277147907603e-16,1.01457556809718e-15,24.7561143446383
"hsa-miR-3713",15.1445311108862,12.5850193419913,8.73379144942652,5.13490077658405e-16,1.0221699438165e-15,24.7486046753513
"hsa-miR-3663-3p",614.219073620558,525.755071818182,8.73323467957467,5.15392840229945e-16,1.02515736551198e-15,24.7452331161889
"hsa-miR-1587",22.8321388295097,19.151995038961,8.73061191493292,5.24450623991979e-16,1.04236094402147e-15,24.7293521156378
"hsa-miR-3690",9.84934456320288,9.99969643290043,8.72987117467549,5.27037258148997e-16,1.04605313224308e-15,24.7248672872971
"hsa-miR-4431",9.50184156477732,11.7206393593074,8.72984504422302,5.27128735267592e-16,1.04605313224308e-15,24.7247090831045
"hsa-miR-4319",10.5355035107962,11.6998871948052,8.72914774832465,5.2957564407259e-16,1.05009167370537e-15,24.7204874562015
"hsa-miR-548ad-3p",9.34407256680162,11.591810974026,8.72879205836246,5.3082814511635e-16,1.05175739708368e-15,24.7183340684636
"hsa-miR-7155-3p",13.634078491453,11.6720550562771,8.72832190648946,5.32488213228899e-16,1.05378494436401e-15,24.7154877774842
"hsa-miR-4794",10.336725348628,9.38075233766234,8.72826826097203,5.32677958151063e-16,1.05378494436401e-15,24.7151630129936
"hsa-miR-4774-3p",10.2439848614485,11.0431912164502,8.72445571315677,5.463361298881e-16,1.07996676838345e-15,24.6920846023203
"hsa-miR-4275",10.0096438954116,11.6931307142857,8.72269382326718,5.52764758591925e-16,1.09182814439149e-15,24.6814209701134
"hsa-miR-1468-3p",10.042003434323,10.5872219264069,8.72032802802483,5.61515004456599e-16,1.1082532982696e-15,24.6671038401288
"hsa-miR-502-3p",9.05226483265857,9.03493921645022,8.71978640805652,5.63537511858134e-16,1.11138488417498e-15,24.6638263608844
"hsa-miR-3126-3p",9.59509531488979,11.8538768571429,8.71794055766792,5.70484671260521e-16,1.12421631508062e-15,24.652657362407
"hsa-miR-642a-3p",49.4728024433198,35.7376708961039,8.71573137355815,5.7891103035846e-16,1.13994063892979e-15,24.6392913200692
"hsa-miR-4697-5p",86.2152713319838,52.1212224761905,8.71432016437716,5.8435820758162e-16,1.14977888065828e-15,24.6307540210023
"hsa-miR-421",10.3296452564103,10.4229302467532,8.71178971132006,5.94253181955358e-16,1.16834665688987e-15,24.615447311955
"hsa-miR-670-5p",11.4973924266757,10.330729965368,8.71027844118223,6.00241853106362e-16,1.17885885765578e-15,24.6063066236697
"hsa-miR-3660",9.70956751439496,11.4322478354978,8.71020746607481,6.00524571017591e-16,1.17885885765578e-15,24.6058773595895
"hsa-miR-621",9.58276100944669,10.1372665238095,8.70762273598948,6.10910893761822e-16,1.19832521468665e-15,24.590245777063
"hsa-miR-5093",9.9796400031489,10.9771864025974,8.70403655979544,6.2561701669124e-16,1.22622858767307e-15,24.5685613528519
"hsa-miR-7112-3p",11.0224676126856,11.53400604329,8.70150261159306,6.36219323358682e-16,1.24605167017253e-15,24.5532419072748
"hsa-miR-4768-5p",9.84930382658569,10.6181525281385,8.69913528804731,6.46285365120646e-16,1.26479484348246e-15,24.5389316956376
"hsa-miR-5007-3p",8.69330045164192,10.0548239480519,8.6949152644931,6.64622468894016e-16,1.29968350895686e-15,24.5134266092546
"hsa-miR-548aq-3p",9.40808669433198,10.4022304069264,8.69315210489774,6.7243581781399e-16,1.3139550463032e-15,24.5027720868188
"hsa-miR-6762-3p",11.8459358677463,13.6661834199134,8.69211772795125,6.77061927020083e-16,1.32198155735162e-15,24.4965219626146
"hsa-miR-378a-3p",11.7637582519118,10.2642226753247,8.69102572901167,6.8197999131667e-16,1.330565400044e-15,24.4899240390173
"hsa-miR-3916",10.1468525294647,10.4527012683983,8.69036862370245,6.84956468914776e-16,1.33535091416871e-15,24.4859539551864
"hsa-miR-4709-5p",12.004888754161,9.68819878787879,8.68979942067181,6.87545187375211e-16,1.33937374164002e-15,24.4825150704167
"hsa-miR-4515",15.3849886090868,13.3105490735931,8.68960997576509,6.88408927228943e-16,1.34003264460596e-15,24.4813705474357
"hsa-miR-6726-3p",25.9750897145749,18.4772370692641,8.68904534443703,6.9098964967276e-16,1.34403021103397e-15,24.4779594213672
"hsa-miR-4304",10.7363096898336,11.2428092380952,8.68808860003398,6.9538449591275e-16,1.35142108565645e-15,24.4721796454107
"hsa-miR-203b-3p",8.84115709266757,10.5558023766234,8.68798774995619,6.95849366849772e-16,1.35142108565645e-15,24.4715704186288
"hsa-miR-6128",8.87632593184885,8.9555001038961,8.68588510704695,7.05612049193587e-16,1.36933845163139e-15,24.4588692820423
"hsa-miR-4322",17.3331165276653,19.0747767229437,8.68280943502105,7.20137695342153e-16,1.39646473241254e-15,24.4402930901455
"hsa-miR-487a-3p",10.3143643335583,9.21095888311688,8.67851291764457,7.40926760011781e-16,1.43568635108666e-15,24.4143484789441
"hsa-miR-4483",20.5555631468736,12.5405598614719,8.677813745828,7.44365609329942e-16,1.44125459665251e-15,24.4101270825859
"hsa-miR-6797-5p",16.407017060054,15.6370175930736,8.6774439467324,7.46190846132319e-16,1.44369245647755e-15,24.4078944073064
"hsa-miR-548ao-3p",9.89702826968061,9.78036836796537,8.67671216005164,7.49815854836949e-16,1.44960608781973e-15,24.4034763500721
"hsa-miR-4661-5p",9.2299471300045,9.33632154978355,8.67598837625591,7.53418396238992e-16,1.45460407586711e-15,24.3991067804057
"hsa-miR-8054",10.1439399012596,10.6141392077922,8.67596361315404,7.53541954596255e-16,1.45460407586711e-15,24.3989572856012
"hsa-miR-642b-3p",61.602201559829,46.9735239090909,8.67531393665621,7.56790778968633e-16,1.45977041329048e-15,24.3950352609327
"hsa-miR-659-3p",11.203311205578,12.7924956926407,8.66986380158787,7.84597880593364e-16,1.51142377487895e-15,24.3621388121616
"hsa-miR-17-5p",9.88795239406208,10.5027273116883,8.66983356689751,7.84754932525384e-16,1.51142377487895e-15,24.3619563456905
"hsa-miR-1298-3p",11.9272132408907,9.73970566233766,8.66521827893532,8.09097939333946e-16,1.55713188324646e-15,24.334106559162
"hsa-miR-7160-3p",9.85180205600539,11.9463585844156,8.66454310779624,8.12721307883894e-16,1.56292559208441e-15,24.3300329922322
"hsa-let-7d-3p",11.1497700699505,10.9040370779221,8.66077146977049,8.3326012515383e-16,1.60121576423682e-15,24.3072799871953
"hsa-miR-15a-3p",10.9824777127755,10.4222598484848,8.65875569394598,8.44447415839698e-16,1.62149164939099e-15,24.2951214041215
"hsa-miR-4670-3p",9.85581965632028,10.1280413939394,8.65711872260737,8.53641869080591e-16,1.63791329281829e-15,24.2852486381345
"hsa-miR-33b-3p",9.5100719608637,12.0828985541126,8.65673347615418,8.55820089713063e-16,1.64085806674309e-15,24.2829252989375
"hsa-miR-658",17.5138798468286,18.9759830562771,8.65613321522836,8.59225011163669e-16,1.64614859388982e-15,24.2793053500066
"hsa-miR-190b",9.55688159761583,9.9584124978355,8.65406805480625,8.71042356874708e-16,1.66753604356645e-15,24.2668520405947
"hsa-miR-6756-5p",88.7283777156995,56.4560849090909,8.65008736751816,8.94277351381479e-16,1.71073311779653e-15,24.2428516776829
"hsa-miR-659-5p",9.24815666666666,10.3989566320346,8.64879444776107,9.01955449362373e-16,1.72409824559356e-15,24.2350575210313
"hsa-miR-3115",8.74621499932523,10.5441857965368,8.64868370400345,9.02616140340157e-16,1.72409824559356e-15,24.2343899457434
"hsa-miR-412-3p",9.98811896671165,11.7761056969697,8.64803006945102,9.06525472867944e-16,1.73026942800393e-15,24.2304498481655
"hsa-miR-105-3p",9.76044774336482,10.2003854112554,8.64715276139572,9.11798977982377e-16,1.73903320408008e-15,24.2251616706898
"hsa-miR-28-5p",10.4404429919028,11.4432595627706,8.64568237317233,9.20705788727877e-16,1.75470834174595e-15,24.2162991308438
"hsa-miR-4800-5p",16.0400175155196,13.3559126103896,8.64517630368351,9.23791193510669e-16,1.75870745307461e-15,24.213249038448
"hsa-miR-548ay-3p",9.59139348403059,9.73954297402597,8.6451120735336,9.24183524360777e-16,1.75870745307461e-15,24.2128619278692
"hsa-miR-1911-3p",10.2925695193432,10.343149038961,8.64356895727627,9.33659015069462e-16,1.77541423447213e-15,24.2035620818378
"hsa-miR-1973",9.70555090035987,10.2200280606061,8.64311344889627,9.36474428750129e-16,1.77944097862357e-15,24.2008170343517
"hsa-miR-6742-5p",14.7924161515969,14.6413974805195,8.6423530426271,9.41193127325731e-16,1.78707555821341e-15,24.1962347207837
"hsa-miR-6751-5p",19.3136267449393,14.6741548138528,8.64052017546674,9.52664095154046e-16,1.80751000196638e-15,24.1851903891661
"hsa-miR-146b-3p",7.81464322289698,8.86824502164502,8.63795970136063,9.68921202081498e-16,1.83698815264522e-15,24.1697635534988
"hsa-miR-5006-3p",14.0583092067027,10.8966145974026,8.6368321708398,9.76167133092243e-16,1.84935080935009e-15,24.1629708742407
"hsa-miR-769-5p",9.23787058119658,10.8562624632035,8.6364647478774,9.7853991640756e-16,1.85246977493636e-15,24.1607574666784
"hsa-miR-941",10.3451303054431,8.94941474458875,8.63258772794794,1.00392853422544e-15,1.89912296904665e-15,24.1374044586616
"hsa-miR-4735-5p",9.29889357939721,8.60362328571429,8.632227131187,1.00632283491721e-15,1.90224108898361e-15,24.1352326759525
"hsa-miR-4426",9.20968738551506,10.5540808225108,8.63173423866503,1.00960471752229e-15,1.90703113309765e-15,24.1322641786792
"hsa-miR-3652",29.8614163751687,18.7144818571429,8.62948173734021,1.02473837677054e-15,1.93418420485927e-15,24.1186992691336
"hsa-miR-6746-5p",27.8569171007647,25.4115953593074,8.62913204321092,1.02710791573352e-15,1.93722277005953e-15,24.1165935070623
"hsa-miR-155-3p",9.13942715834458,11.437927,8.62833405054847,1.03253550246429e-15,1.94602034832517e-15,24.111788365052
"hsa-miR-585-3p",10.9054406947818,12.1192798008658,8.62571373790762,1.05055846340762e-15,1.97852590966723e-15,24.0960115318476
"hsa-miR-140-5p",9.43675132928475,10.4179880952381,8.62335015102771,1.06708299518895e-15,2.00816357028179e-15,24.081782378793
"hsa-miR-1237-3p",23.5548597845254,18.2338245974026,8.62189505916216,1.07738385786563e-15,2.02605371501279e-15,24.0730234202479
"hsa-miR-4689",101.471194973684,68.37683204329,8.62109378148039,1.08309827898254e-15,2.0352989030254e-15,24.0682004092482
"hsa-miR-4803",10.3664592444894,10.2846177575758,8.61862096509956,1.10092365080082e-15,2.0668577034498e-15,24.0533174911245
"hsa-miR-6815-3p",12.5421256756635,10.9952111948052,8.61853980820385,1.10151357607384e-15,2.0668577034498e-15,24.0528290736086
"hsa-miR-539-3p",8.27461972402159,9.15205592207792,8.61811204167401,1.1046281721144e-15,2.0711341009005e-15,24.0502547298379
"hsa-miR-1226-3p",12.5014539511921,14.2574604848485,8.61800388315936,1.10541706326493e-15,2.0711341009005e-15,24.0496038301413
"hsa-miR-3190-3p",15.0540112069276,12.2607365194805,8.61741118605465,1.10975003012265e-15,2.07772582732214e-15,24.0460370379381
"hsa-miR-4700-3p",13.8540353906883,14.9204357272727,8.61588213615161,1.12100620074568e-15,2.09726031687562e-15,24.0368359035756
"hsa-miR-888-5p",8.2153824831309,9.25409037229437,8.6146073387664,1.13047714962566e-15,2.11342868881629e-15,24.0291653369759
"hsa-miR-6854-5p",11.3380922519118,10.1062329437229,8.61262405038878,1.14536969135693e-15,2.13970162121625e-15,24.0172327864975
"hsa-miR-6856-3p",10.9709743484031,11.1525966796537,8.61196012717033,1.150398426665e-15,2.14752268520918e-15,24.0132385509103
"hsa-miR-892c-5p",10.7087252334683,8.77485902164502,8.61063013552255,1.1605380826818e-15,2.16419124709114e-15,24.0052376125031
"hsa-miR-505-5p",9.8239903774179,9.84882628138528,8.61056656446523,1.16102495138066e-15,2.16419124709114e-15,24.0048551976026
"hsa-miR-518f-5p",9.53340682816014,10.9545733549784,8.60968585189378,1.16779089624102e-15,2.17521313762936e-15,23.9995573643195
"hsa-miR-382-5p",8.30968690643274,12.1649181082251,8.60836177811301,1.17803652685538e-15,2.19269572516878e-15,23.991593021692
"hsa-miR-8076",13.0249625301394,10.0837389350649,8.60801827509414,1.18070906656541e-15,2.19606719164245e-15,23.9895269357714
"hsa-miR-4723-5p",103.605399787,73.8187975367965,8.6053715553497,1.20150380098263e-15,2.23311566509163e-15,23.9736088798882
"hsa-miR-4695-3p",18.7890527923977,14.7735556623377,8.60468541505361,1.2069536693506e-15,2.24161096638313e-15,23.9694826337739
"hsa-miR-3124-5p",11.0169963918129,11.5001628528139,8.60431226044549,1.20992783906843e-15,2.24549926464665e-15,23.967238657108
"hsa-miR-4696",8.17704254498426,8.8121336969697,8.60201211803292,1.22842185586252e-15,2.27816416905413e-15,23.9534076993661
"hsa-miR-3926",9.55877760346378,10.0714752510823,8.60171272091002,1.23084964396389e-15,2.28100769775284e-15,23.9516075272745
"hsa-miR-151b",9.88336738079172,11.2414368831169,8.59954285376789,1.2485876680353e-15,2.31219938525055e-15,23.9385617498604
"hsa-miR-6738-3p",11.9165716461988,12.85585495671,8.59883781762167,1.25440550007525e-15,2.32128739128584e-15,23.9343232345934
"hsa-let-7e-5p",10.2084450380117,11.6172533073593,8.59818027073543,1.25985567619527e-15,2.32851602085202e-15,23.9303703625231
"hsa-miR-1289",8.6859036068376,11.1303807748918,8.59814627625624,1.26013808187286e-15,2.32851602085202e-15,23.9301660071156
"hsa-miR-5196-5p",28.0287117669815,20.9617139264069,8.59666741405271,1.2724845188429e-15,2.3496274605716e-15,23.9212763029541
"hsa-miR-6833-3p",15.4817844610886,13.4712693160173,8.59509683353235,1.28572800114514e-15,2.37236353322729e-15,23.911836058885
"hsa-miR-6890-3p",14.2434469017094,15.5922575324675,8.59424465443654,1.29297085443992e-15,2.38400266003022e-15,23.906714232939
"hsa-miR-26b-3p",12.8686113182636,12.5940673246753,8.58882093017568,1.34002559642008e-15,2.46897779687226e-15,23.8741218465366
"hsa-miR-664b-3p",11.5822463477283,12.3486476709957,8.58807303537081,1.34664592648187e-15,2.47938419677168e-15,23.8696283450602
"hsa-miR-4764-5p",8.42256973099415,9.40152403463203,8.58496686023642,1.37449038678934e-15,2.52782204940021e-15,23.8509678165692
"hsa-miR-548q",18.2511882944219,16.6439435411255,8.58491755570902,1.37493693432082e-15,2.52782204940021e-15,23.850671642646
"hsa-miR-451b",11.4463205463338,9.89980872294372,8.58453327205243,1.37842229591785e-15,2.53240407391248e-15,23.8483632657902
"hsa-miR-374c-5p",8.46437323031939,8.71756776190476,8.58424982846067,1.38099867335353e-15,2.53531073941792e-15,23.8466606627735
"hsa-miR-6499-5p",9.17326968645974,12.2737754242424,8.58373804821797,1.38566262734931e-15,2.54204294945377e-15,23.8435865436382
"hsa-miR-208b-5p",10.0326542968961,10.4525103419913,8.58318873818807,1.39068597298433e-15,2.54942432143066e-15,23.8402870907932
"hsa-miR-3663-5p",13.4443681727395,11.6209121082251,8.58261769535925,1.39592720013866e-15,2.55719422439194e-15,23.8368572056147
"hsa-miR-6511b-3p",24.9094277424651,17.7667467792208,8.5820400602319,1.40124885571779e-15,2.56510020249847e-15,23.8333878353327
"hsa-miR-1233-3p",16.3904064098066,13.3759180995671,8.57921240678619,1.4275911551314e-15,2.61144723499646e-15,23.8164060952065
"hsa-miR-4293",10.1174536097616,10.6818967748918,8.57619601849809,1.45623299442205e-15,2.66193128012633e-15,23.7982938304076
"hsa-miR-661",11.3737784082321,12.8835156536797,8.57497196208375,1.46801773998816e-15,2.681551029348e-15,23.7909447033345
"hsa-miR-922",8.13347338731444,9.62504868398268,8.57292605749616,1.4879263493647e-15,2.71597150385109e-15,23.7786623892592
"hsa-miR-526b-3p",10.842109937247,10.5463120606061,8.57210000837078,1.49604023669793e-15,2.72882875792541e-15,23.7737037103116
"hsa-miR-127-5p",9.61442750697256,10.2509216623377,8.571016117312,1.50675335103184e-15,2.7464053217521e-15,23.7671975814991
"hsa-miR-216a-5p",8.54087155240665,11.2926181038961,8.57005133569059,1.51635314701531e-15,2.76192894634932e-15,23.7614067454456
"hsa-miR-1273h-5p",12.2403191117859,12.9971011212121,8.56833025170569,1.53362911208519e-15,2.79140202413793e-15,23.7510771855868
"hsa-miR-4461",9.33865403643724,10.6193428744589,8.56548151570367,1.56265402077726e-15,2.84220239157063e-15,23.7339818890658
"hsa-miR-200c-3p",11.0578664190283,10.4881575281385,8.56533772816269,1.56413337790969e-15,2.84286536968618e-15,23.7331190904367
"hsa-miR-4633-5p",9.57840357017544,11.5016466406926,8.5633136233785,1.58510628979216e-15,2.87893236393875e-15,23.7209741633626
"hsa-miR-548ar-5p",10.6276437568601,9.74506403463203,8.56280787276872,1.59039004338897e-15,2.88647303248531e-15,23.7179397994128
"hsa-miR-4703-3p",9.04190469838056,11.4000444458874,8.56094540350877,1.60999888076924e-15,2.91998374534961e-15,23.7067662372429
"hsa-miR-3120-3p",9.04083930251912,11.2183806017316,8.56038266136429,1.61597066871388e-15,2.92873148914029e-15,23.7033903917736
"hsa-miR-4684-3p",10.0774393547009,11.6927740952381,8.56009970687203,1.61898165636515e-15,2.93210456230905e-15,23.7016930103346
"hsa-miR-891a-5p",9.4185766522717,9.80511114285714,8.55967716782812,1.62348835332169e-15,2.93797839151306e-15,23.6991583419999
"hsa-miR-3168",9.52524391632928,10.7571121212121,8.55957974272947,1.6245292282484e-15,2.93797839151306e-15,23.6985739303865
"hsa-miR-6792-3p",13.2243459352227,15.6766122034632,8.55620764119834,1.66096683376194e-15,3.00174728993122e-15,23.6783480934689
"hsa-miR-9500",13.3603816758884,12.5897228701299,8.55412778193504,1.68384370753649e-15,3.04093587409211e-15,23.6658750173218
"hsa-miR-586",8.30326250224921,10.4446436190476,8.55385301794814,1.68688916537042e-15,3.04427981011647e-15,23.6642273451314
"hsa-miR-569",9.62730715587044,10.0192948138528,8.55181409649989,1.70965960908848e-15,3.08113039582788e-15,23.6520013741935
"hsa-miR-4482-5p",9.29068810436347,11.3209714588745,8.55180825357245,1.70972529807704e-15,3.08113039582788e-15,23.6519663402936
"hsa-miR-2682-5p",8.92286438214125,10.0814302987013,8.54943114137569,1.73665854915415e-15,3.12745713301065e-15,23.6377142465197
"hsa-miR-548a-3p",10.7839156306793,12.6704666450216,8.54873836813885,1.74458668101139e-15,3.13951731586383e-15,23.6335610477221
"hsa-miR-6767-5p",11.2909447566352,11.290307025974,8.54681713895023,1.76676152055777e-15,3.17718044952207e-15,23.6220440586474
"hsa-miR-6828-5p",11.4600729017094,9.46167900865801,8.54629784617327,1.77280301431346e-15,3.1857982286817e-15,23.6189313223903
"hsa-miR-3972",10.917981431399,9.91242587445887,8.54455856293406,1.79318751698829e-15,3.22016068191559e-15,23.6085064001728
"hsa-miR-8057",12.7021235692757,10.3847739047619,8.5364013355256,1.89193378487921e-15,3.39489133939285e-15,23.5596271743653
"hsa-miR-522-3p",8.37714773864148,10.5070064588745,8.5362604255569,1.89368607044468e-15,3.39489133939285e-15,23.5587830195629
"hsa-miR-5702",11.3686679581646,10.1330664632035,8.53619642339264,1.89448250037491e-15,3.39489133939285e-15,23.5583996015325
"hsa-miR-676-3p",8.57515537426901,8.64609291774892,8.5355297610003,1.90279807753373e-15,3.40739824277459e-15,23.5544059065378
"hsa-miR-632",9.87369435987404,10.64472704329,8.53218476377658,1.94507103513159e-15,3.4806534312881e-15,23.5343696941704
"hsa-miR-7-1-3p",8.71196846176338,10.9024807792208,8.53164514250345,1.95197724273469e-15,3.49056239058447e-15,23.5311377683516
"hsa-miR-4720-3p",9.17743429509672,10.3710877012987,8.5312875730284,1.95656688898605e-15,3.49631784647123e-15,23.5289962501327
"hsa-miR-4776-3p",10.6975146716149,13.0190655238095,8.52850665766048,1.99262880867395e-15,3.55826572977492e-15,23.5123425528256
"hsa-miR-6773-5p",9.54025957939721,9.92039026406926,8.52813015952087,1.99756146642165e-15,3.56457784420938e-15,23.5100880694334
"hsa-miR-6506-5p",9.90999571412505,10.743427961039,8.52682809356669,2.01471385878644e-15,3.59267156636743e-15,23.5022916245702
"hsa-miR-3687",9.73412326405758,10.0391059264069,8.52654426004616,2.01847219379748e-15,3.59685820697664e-15,23.5005921766226
"hsa-miR-6835-3p",10.3842178146649,10.2010427878788,8.52205566470612,2.0788394718246e-15,3.70184403153124e-15,23.4737204183179
"hsa-miR-7975",68.3581472782276,45.0505661948052,8.52011584389501,2.10547878384755e-15,3.7466649677678e-15,23.4621094532917
"hsa-miR-380-3p",10.1425572739541,10.1852787142857,8.51987740887665,2.10877644375623e-15,3.74991627027781e-15,23.4606823678389
"hsa-miR-125b-5p",9.7731625422852,12.9261645497836,8.51932202366638,2.11647752515784e-15,3.76098793669163e-15,23.4573583412113
"hsa-miR-450b-3p",8.93636469883041,8.42272977056277,8.51752436729187,2.14159582019594e-15,3.80297307903874e-15,23.4465999350392
"hsa-miR-6773-3p",14.2165472489879,11.7028844891775,8.51005021785609,2.24923738025899e-15,3.99133981883119e-15,23.4018812586729
"hsa-miR-3197",321.813781320288,174.689227047619,8.50231482760512,2.36628867423401e-15,4.19613082009507e-15,23.3556195259949
"hsa-miR-7110-3p",13.338274537112,14.3745278268398,8.50211468762635,2.36939596543681e-15,4.19872113402632e-15,23.3544228528964
"hsa-miR-6746-3p",11.3286727091768,13.9258788398268,8.50121510299251,2.38341256096252e-15,4.2206264100378e-15,23.3490442421417
"hsa-miR-215-5p",9.41693550854701,11.1225491861472,8.50073598376941,2.39091131464949e-15,4.23096728130201e-15,23.3461797037892
"hsa-miR-6871-5p",13.5454354768331,13.3174741818182,8.5004838153363,2.39486742080082e-15,4.23502907284472e-15,23.3446720808931
"hsa-miR-548v",9.29451346648673,10.6251315238095,8.4996953907495,2.40727839972091e-15,4.25378954849199e-15,23.3399585181021
"hsa-miR-6879-3p",16.8031408443545,14.8319687965368,8.49959820900749,2.40881259138135e-15,4.25378954849199e-15,23.3393775358503
"hsa-miR-7112-5p",20.4881011021143,16.6277525194805,8.49892231906408,2.41950959094517e-15,4.26771337691705e-15,23.3353369474863
"hsa-miR-581",10.6090935051732,11.8579346017316,8.4988885969496,2.42004452667531e-15,4.26771337691705e-15,23.335135354859
"hsa-miR-4257",36.9076880159694,34.2633003636364,8.49803780937649,2.43357946800256e-15,4.28861620138668e-15,23.330049428801
"hsa-miR-4440",12.1553470748988,11.4621421082251,8.49594775880296,2.46714886516784e-15,4.34477182747099e-15,23.3175563550012
"hsa-miR-6734-3p",17.2356874048583,13.247981961039,8.49479070152097,2.48592990771997e-15,4.37482488936226e-15,23.3106407979392
"hsa-miR-3162-3p",18.1106182811516,13.1786045930736,8.49390027724202,2.50047945118627e-15,4.39739489691378e-15,23.3053191769249
"hsa-miR-4760-5p",9.56358018645973,9.14642232467532,8.49333314159366,2.50979041682435e-15,4.41072747270991e-15,23.3019298314579
"hsa-miR-1238-3p",11.7074588207377,11.7527815281385,8.48710028371983,2.61441017137478e-15,4.59142282162927e-15,23.2646879337755
"hsa-miR-449b-3p",12.7127672982456,11.3351254545455,8.48588714466974,2.63526982505878e-15,4.62487133785264e-15,23.2574408587492
"hsa-miR-20a-5p",10.843951014395,9.69112154545454,8.48503797765425,2.64996911406884e-15,4.64746990431605e-15,23.2523683865354
"hsa-miR-4750-5p",25.5280689937022,22.1433854242424,8.48447329448098,2.65978887189369e-15,4.66148565177245e-15,23.2489954059479
"hsa-miR-4726-5p",32.198541862798,27.1327433896104,8.48151400376988,2.71184323001624e-15,4.74945071191031e-15,23.2313206744159
"hsa-miR-205-5p",11.9871756835358,12.2059636536797,8.47839995034611,2.76771025551138e-15,4.84396784595334e-15,23.2127248381304
"hsa-miR-3680-5p",10.0966271322537,9.63793758874459,8.47650875460781,2.80219398009339e-15,4.90095654954605e-15,23.2014330211922
"hsa-miR-455-5p",9.46283163967611,11.3394321645022,8.47442127202645,2.84075128330644e-15,4.96498682140605e-15,23.1889706510934
"hsa-miR-6765-5p",476.133973530139,278.540487471861,8.47255972672747,2.87557858146815e-15,5.02241464571492e-15,23.1778583968734
"hsa-miR-541-3p",9.53512417881242,10.1451548398268,8.47115328890379,2.90217166736452e-15,5.06398194643546e-15,23.1694636358223
"hsa-miR-588",9.24183397728295,11.5546391168831,8.47109128433651,2.90334964928966e-15,5.06398194643546e-15,23.1690935579133
"hsa-miR-374b-5p",8.61016056680162,8.45725397835498,8.46803941187939,2.96191945578964e-15,5.16260739047408e-15,23.1508799076448
"hsa-miR-1343-5p",389.50996191543,201.928773722944,8.46659324006025,2.99008096702481e-15,5.20813283190797e-15,23.142250234722
"hsa-miR-4504",9.40545404610886,10.3835872683983,8.46504896016222,3.02044594249902e-15,5.25743150400853e-15,23.1330359189527
"hsa-miR-675-5p",25.9076573740441,23.6256656406926,8.46271781826757,3.06686261841457e-15,5.33458368141688e-15,23.1191281544255
"hsa-miR-3199",11.9104446916329,11.4011425887446,8.46138352107154,3.09374792705946e-15,5.37768044580887e-15,23.1111684793487
"hsa-miR-323a-3p",9.72867295141701,10.9926632380952,8.46068084868995,3.10800011626804e-15,5.39877404392609e-15,23.106976972722
"hsa-miR-938",9.00989928992352,9.25767951082251,8.45977095149626,3.12655212650006e-15,5.42730287445552e-15,23.1015496029583
