"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-4251",6.77009212136432,14.1177268614719,5.75690980621689,2.72166618972511e-08,5.68872851131068e-08,8.56407634381547
"hsa-miR-7515",7.03597005937032,12.4499435151515,5.75624202291701,2.73108766653787e-08,5.70374574092676e-08,8.56092564385498
"hsa-miR-6764-3p",6.02086937188906,13.5283647316017,5.75357177233796,2.76908047608644e-08,5.77835942227531e-08,8.54832968104274
"hsa-miR-6838-5p",6.96816037923538,14.9832987965368,5.75302649833616,2.77690195496287e-08,5.78994275155791e-08,8.54575806961845
"hsa-miR-6831-3p",8.50542555674663,13.9141082077922,5.748885043137,2.83701588812202e-08,5.90564025410721e-08,8.5262320367715
"hsa-miR-4521",6.58805146521739,12.4381316190476,5.74883717489316,2.83771807964067e-08,5.90564025410721e-08,8.5260064089146
"hsa-miR-5093",6.55661321274363,12.6531457316017,5.74872670785997,2.83933919668056e-08,5.90564025410721e-08,8.52548572575109
"hsa-miR-513a-3p",5.84991987293853,13.5275878398268,5.74690786527017,2.86616133100109e-08,5.956570003303e-08,8.51691371730391
"hsa-miR-301b-5p",7.62563702683658,12.7375491082251,5.7458203958156,2.8823160701461e-08,5.98208005817657e-08,8.51178954031533
"hsa-miR-665",24.8371077785607,37.3290545497835,5.74576589753206,2.88312799666628e-08,5.98208005817657e-08,8.51153276204421
"hsa-miR-3157-5p",5.60587711176911,14.6904545238095,5.74467616783549,2.89940997433381e-08,6.01097189800912e-08,8.50639868294506
"hsa-miR-4708-5p",7.24679979025487,13.5981089393939,5.7424514819811,2.93292892509018e-08,6.07552295611694e-08,8.49591966277423
"hsa-miR-759",5.10404586454273,10.0031513636364,5.73535082537876,3.04246428590381e-08,6.29730838397298e-08,8.46249307856122
"hsa-miR-1260b",30.5138290852324,29.1914639047619,5.72911932151106,3.14187540088018e-08,6.49779584123639e-08,8.43318305106358
"hsa-miR-4664-3p",8.59058707968515,16.1508086406926,5.72728741817607,3.17169814693807e-08,6.55415743492065e-08,8.42457109672523
"hsa-miR-4680-3p",6.64930207466267,11.9691108051948,5.7259233512237,3.19408402894159e-08,6.59507228647858e-08,8.4181597994165
"hsa-miR-3915",5.9337090464018,7.67493866666667,5.72559975924536,3.1994171358159e-08,6.60073923651338e-08,8.41663903830868
"hsa-miR-6511b-5p",14.4372149636432,19.3423280822511,5.72542800847587,3.20225128446083e-08,6.60124557427252e-08,8.41583189964685
"hsa-miR-664b-5p",5.7431948976012,11.8394424848485,5.71891057911566,3.31162903409426e-08,6.82120681497607e-08,8.38521653460599
"hsa-miR-4477b",6.25889277196402,11.8079702251082,5.71741433374845,3.33724970233566e-08,6.86843159076347e-08,8.37819159688173
"hsa-miR-7160-5p",9.46785766611693,20.0034937619048,5.71488864812426,3.38093748346135e-08,6.95273434098907e-08,8.36633645650105
"hsa-miR-6874-5p",6.44565453673163,13.6724956406926,5.71117317351719,3.44622200261869e-08,7.08127808757266e-08,8.34890364684052
"hsa-miR-449b-5p",6.15694341769115,12.950902974026,5.70988014848544,3.46922910631842e-08,7.12281338253781e-08,8.34283879734319
"hsa-miR-3672",5.70599274175412,11.724037961039,5.70406048070273,3.57464951509697e-08,7.33335178077012e-08,8.31555453054369
"hsa-miR-5586-3p",6.62493649910045,12.05906704329,5.70301584958871,3.59390071177349e-08,7.36691866159356e-08,8.3106591683398
"hsa-miR-216b-3p",6.50266528028486,12.9837541601732,5.70249952632101,3.60345321608282e-08,7.38056682812144e-08,8.30823981205092
"hsa-miR-1251-3p",6.29457452668665,12.7242177878788,5.69760895609344,3.69517165296294e-08,7.56234969105578e-08,8.28533187195963
"hsa-miR-4515",10.028594150075,15.9716745800866,5.69485727162963,3.74777478477011e-08,7.6638538100752e-08,8.272449058415
"hsa-let-7a-2-3p",6.0590262868066,13.0700566493506,5.6932121123681,3.77957319435992e-08,7.72268561347581e-08,8.26474895517584
"hsa-miR-1281",12.6628858392804,19.6618304069264,5.6893253609295,3.85574777311362e-08,7.87202307561227e-08,8.24656367967934
"hsa-miR-6881-3p",7.36169292863568,15.8835771428571,5.68765735626156,3.88889583216541e-08,7.93334749761744e-08,8.23876225110171
"hsa-miR-3187-5p",8.12990317196402,15.7289808311688,5.68593142218726,3.92348788158741e-08,7.99751726462662e-08,8.23069165615996
"hsa-miR-6722-3p",132.758546027961,96.7828509307359,5.68346763583309,3.97338919634636e-08,8.09276553568947e-08,8.2191739391756
"hsa-miR-6872-5p",7.11753818928036,11.4216670649351,5.68229457226581,3.99736547306873e-08,8.13510132188769e-08,8.21369139135473
"hsa-miR-4330",5.97693303605697,15.2260804199134,5.67680086994158,4.11154347686475e-08,8.36079415151922e-08,8.18802658433303
"hsa-miR-7855-5p",6.9206420314093,16.2217241168831,5.67650632007139,4.11775431313306e-08,8.36675179162493e-08,8.18665105973335
"hsa-miR-938",6.12129114970015,10.7167677575758,5.67434305574379,4.16364999215779e-08,8.45327028662608e-08,8.17655040086119
"hsa-miR-4707-5p",55.0752566209895,60.0096217878788,5.67166564837221,4.22114537571175e-08,8.56318274309066e-08,8.16405305479415
"hsa-miR-4749-5p",60.749211534033,80.1108466190476,5.67002017595381,4.25686433651203e-08,8.62877906049736e-08,8.15637463721263
"hsa-miR-6124",48.106453952024,45.3585780649351,5.66576194679495,4.35067434259307e-08,8.81192976458485e-08,8.13651171677379
"hsa-miR-922",5.1631487781859,11.1163767662338,5.66162877293862,4.44365725684671e-08,8.99311587695168e-08,8.11724267688998
"hsa-miR-6515-5p",11.1012684768366,21.1572446450216,5.65937066964373,4.49527338724775e-08,9.09036251981107e-08,8.10671969078189
"hsa-miR-6870-5p",45.7531025924288,41.0730302640693,5.65718456556858,4.54580086356952e-08,9.18525531069911e-08,8.09653518590061
"hsa-miR-6877-5p",30.2829585143928,38.2294861168831,5.6559547508449,4.57446871791361e-08,9.23586320718899e-08,8.09080707003895
"hsa-miR-6786-3p",9.65662491731634,19.8278878354978,5.65349003834778,4.63245493358113e-08,9.34553803847459e-08,8.07932993675995
"hsa-miR-6510-5p",35.3195932573463,33.1767131125541,5.65010372522245,4.71329419499997e-08,9.50110687529639e-08,8.06356733320535
"hsa-miR-105-3p",7.06486864550225,11.5535883679654,5.64684379079833,4.79241596382739e-08,9.65297054325422e-08,8.04839960239835
"hsa-miR-329-3p",6.37601825187406,14.0257648138528,5.64119101504907,4.93269672026005e-08,9.92768479610349e-08,8.02211389672186
"hsa-let-7d-3p",6.92184436769115,13.0144168787879,5.63974120342016,4.96931625847243e-08,9.99349878478289e-08,8.01537533917658
"hsa-miR-647",5.48103585494752,11.3738034675325,5.63843747512341,5.00247238770579e-08,1.00522494788414e-07,8.0093168563528
"hsa-miR-6798-3p",9.33751229512744,18.315243978355,5.63650823731772,5.0519326473155e-08,1.0143644291854e-07,8.00035350834509
"hsa-miR-4686",6.83508988425787,11.3598079350649,5.63438204744558,5.1069948498724e-08,1.02461344352279e-07,7.99047774428539
"hsa-miR-3614-3p",6.1803735410045,11.0308144458874,5.63407397438177,5.11502146028757e-08,1.02541703802935e-07,7.98904703027992
"hsa-miR-301a-5p",5.71483496604198,13.5980401948052,5.63217870909563,5.16467258396372e-08,1.03455735185448e-07,7.98024655506363
"hsa-miR-613",6.09625084257871,10.213349030303,5.62963899303452,5.23194440194339e-08,1.04721022173906e-07,7.96845708065451
"hsa-miR-7159-5p",6.05924751109445,12.7926127229437,5.62843931650506,5.26401784970433e-08,1.05280356994087e-07,7.96288950102879
"hsa-miR-182-5p",6.35568250644678,10.1853483939394,5.62753293318575,5.28837719418701e-08,1.05684653959066e-07,7.95868364998873
"hsa-miR-6515-3p",24.5981568212144,37.2708029134199,5.6269684243362,5.30360408230552e-08,1.05905954658411e-07,7.95606443819188
"hsa-miR-4437",7.34947697151425,11.9889877489177,5.62386183033637,5.38816875600472e-08,1.07510409450798e-07,7.94165393328895
"hsa-miR-4646-3p",9.96854767706147,17.0800062424242,5.62268555717247,5.42053019106308e-08,1.08071555803056e-07,7.93619911693151
"hsa-miR-877-3p",12.3434096836582,17.0805068744589,5.62201700678272,5.43900765621562e-08,1.08355230651171e-07,7.93309917761707
"hsa-miR-4778-5p",6.14293537931034,11.3010180865801,5.61925496664636,5.51599857701399e-08,1.09803250362105e-07,7.92029503155857
"hsa-miR-4266",5.45401734272863,14.5542411471861,5.61595309172294,5.6094328807118e-08,1.11576083040679e-07,7.90499447652862
"hsa-miR-6716-3p",11.8163324434783,12.7798792554113,5.61526220076005,5.62917765080786e-08,1.11881551126734e-07,7.90179380293241
"hsa-let-7f-5p",5.63712242646177,13.6478973073593,5.61285827636512,5.69840837470652e-08,1.13169325198611e-07,7.89065948210115
"hsa-miR-4519",6.28279817106447,14.0441243722944,5.60437834906435,5.94931692160593e-08,1.18060374708911e-07,7.85141108645604
"hsa-miR-492",5.43851730817091,13.6301715887446,5.60337440021739,5.97972624808752e-08,1.18571554686028e-07,7.84676734377871
"hsa-miR-5687",6.91574832871064,10.3808111861472,5.60285988750556,5.9953693877167e-08,1.18789370152895e-07,7.84438771678583
"hsa-miR-532-5p",5.67885148125937,11.6575868008658,5.60160081242994,6.03381856668714e-08,1.19458364480219e-07,7.83856516645243
"hsa-miR-6730-3p",12.4204993578711,21.6484843636364,5.59957426011073,6.09621024041464e-08,1.20599969845286e-07,7.82919548883406
"hsa-miR-4697-3p",7.06518300464767,14.6698415670996,5.59506279858494,6.23737281264387e-08,1.23296904435983e-07,7.80834600467161
"hsa-miR-8072",2612.11329050547,1528.78108048918,5.58891312968372,6.43493894931004e-08,1.27103751516194e-07,7.77994579180107
"hsa-miR-421",6.29950179527736,12.4665339307359,5.58844512697354,6.45022153134348e-08,1.27307003908095e-07,7.77778542893325
"hsa-miR-3175",12.1446187925787,18.5072415108225,5.5809364286032,6.70031106265435e-08,1.32140705411977e-07,7.74314271903445
"hsa-miR-4801",7.80791256701649,11.4330187532468,5.58015500158869,6.72687454777969e-08,1.32562056389785e-07,7.73953946268134
"hsa-miR-4269",8.28419324670165,13.9246881601732,5.57818794757956,6.79419708486973e-08,1.33785348003226e-07,7.73047080033034
"hsa-miR-302e",5.67895265487256,10.9684514675325,5.57439980540552,6.92570209068472e-08,1.36269601321343e-07,7.7130131402321
"hsa-miR-4426",5.71638703110945,12.351169038961,5.57363541019144,6.95253729544377e-08,1.36692136494847e-07,7.70949149677534
"hsa-miR-378g",6.94102862811094,11.4891353246753,5.57067916444679,7.05727800906957e-08,1.38644521749826e-07,7.69587517735209
"hsa-miR-200a-3p",5.51483302706147,11.5724302424242,5.56567450304092,7.23811149018588e-08,1.42087638952841e-07,7.67283625639942
"hsa-miR-520g-3p",6.1715436470015,13.7236580909091,5.56499767600615,7.26291142551258e-08,1.42464801038901e-07,7.66972167576045
"hsa-miR-4453",5.98643439985007,12.2054014675325,5.55927718401033,7.47585391252926e-08,1.46529035180243e-07,7.64340877856171
"hsa-miR-320c",8.08496796649175,14.2413578008658,5.55756681531332,7.54069495053523e-08,1.4768642184228e-07,7.63554541973277
"hsa-miR-193b-3p",8.75742476244378,11.5769154025974,5.55691861236016,7.56541166556931e-08,1.48056790078294e-07,7.63256580265837
"hsa-miR-208b-5p",6.67743774572713,12.1568016969697,5.5561704462212,7.59403827769195e-08,1.48503049141982e-07,7.62912700445579
"hsa-miR-3136-3p",5.57886545067466,12.1339579134199,5.55513300019112,7.63390820630715e-08,1.49168321272669e-07,7.6243591612833
"hsa-miR-4308",6.13505950764618,11.3117952164502,5.55033022010835,7.82115754809961e-08,1.52621642267148e-07,7.60229546159039
"hsa-miR-4516",1450.11424081364,952.493381437229,5.55029347395761,7.82260731149656e-08,1.52621642267148e-07,7.60212670690036
"hsa-miR-3064-5p",7.32276165997001,12.3121324069264,5.54992888925775,7.83700564486245e-08,1.5278566050764e-07,7.60045241688345
"hsa-miR-3656",369.642743737106,289.505923883117,5.54964869280577,7.84808883342174e-08,1.5288484740432e-07,7.59916572073799
"hsa-miR-6830-3p",12.0152457813343,16.2191902813853,5.54943406158375,7.8565889170997e-08,1.52933601058048e-07,7.5981801409786
"hsa-miR-3942-5p",6.03510005412294,11.7305367359307,5.54871324862985,7.88520114134949e-08,1.53373477577736e-07,7.59487039956801
"hsa-miR-600",5.75799076656672,13.5597606450216,5.54436291107571,8.06005364482464e-08,1.56655006054137e-07,7.57490188100997
"hsa-miR-3977",6.99279811836582,15.0357762554113,5.54039860276159,8.22267756823965e-08,1.59694042642887e-07,7.55671549262942
"hsa-miR-1236-3p",11.719510362069,20.1449510865801,5.53756317916407,8.34094942126645e-08,1.61867739910422e-07,7.54371387618383
"hsa-miR-514b-5p",6.07162077563718,13.2674634502165,5.53607209561271,8.40380936759062e-08,1.6296360370613e-07,7.53687862853961
"hsa-miR-4440",7.59292151259371,13.7436051904762,5.5314759591535,8.60048843968256e-08,1.66650801832755e-07,7.51581824949339
"hsa-miR-4425",5.65020847878561,12.3947935887446,5.53132118373715,8.60718910502159e-08,1.666540031724e-07,7.51510926710808
"hsa-miR-30e-5p",6.33956124670165,10.531457,5.52928334066941,8.69588897201457e-08,1.68243678897095e-07,7.50577587221142
"hsa-miR-4456",6.3357053922039,13.4693998484848,5.52857681572364,8.72684888216235e-08,1.6871466754749e-07,7.50254056463565
"hsa-miR-4432",5.66823779032984,14.5506841298701,5.52653989592643,8.81670913325463e-08,1.70322790074237e-07,7.4932148705418
"hsa-miR-6717-5p",16.9700799447526,17.6617961558442,5.52437679866362,8.91312292265615e-08,1.72054984502446e-07,7.48331431722986
"hsa-miR-103a-2-5p",5.88096274032983,15.1159868484848,5.52345748228783,8.95440918913132e-08,1.72721205993078e-07,7.47910746265843
"hsa-miR-6782-5p",23.6874362858321,24.7985124935065,5.52276767472661,8.98551058973286e-08,1.73190113407549e-07,7.47595120117759
"hsa-miR-4505",186.017171075637,141.030342333333,5.51837478765788,9.18605700346572e-08,1.76921792740465e-07,7.45585819044752
"hsa-miR-4741",191.314215975562,136.376990857143,5.51808572013865,9.19940552468466e-08,1.77045162927893e-07,7.45453642019832
"hsa-miR-676-5p",5.63832069317841,14.6853640952381,5.51121541420258,9.5222826856111e-08,1.83120820877137e-07,7.42313704086264
"hsa-miR-6077",5.44223400697151,15.4292369220779,5.51024329956665,9.56885076121919e-08,1.83877689835033e-07,7.41869655626651
"hsa-miR-532-3p",13.8364015368066,17.2584144199134,5.50523021270464,9.81254188378752e-08,1.88418537678149e-07,7.39580682038651
"hsa-miR-1297",6.22145873050975,11.583445987013,5.49984420574383,1.0081098418791e-07,1.93429653633688e-07,7.37123179360762
"hsa-miR-139-3p",11.4177205868066,19.1661679047619,5.49734435774448,1.02081657445674e-07,1.95720471042458e-07,7.35983175086693
"hsa-miR-1910-3p",7.36339197143928,12.8633513766234,5.48813029105987,1.0690131033842e-07,2.04807168567222e-07,7.31784659337374
"hsa-miR-4656",58.5704478527736,47.6359358658009,5.48332155137228,1.09503950027643e-07,2.09635940368235e-07,7.29595598326899
"hsa-miR-520g-5p",6.34609015457271,14.6432172727273,5.48280862300756,1.09785178661175e-07,2.10016658354086e-07,7.29362185605357
"hsa-miR-190a-3p",5.53995931941529,12.5651258614719,5.47933177365515,1.11710099482098e-07,2.13538795861581e-07,7.27780447637352
"hsa-miR-659-3p",6.81663605427286,15.0205623549784,5.47731190744207,1.12843431571169e-07,2.15543633338188e-07,7.26861888699157
"hsa-miR-24-3p",21.1214631,22.5997384025974,5.47587456782603,1.13656724166572e-07,2.16934615737094e-07,7.2620839643838
"hsa-miR-5583-5p",7.67667751229385,10.9649315151515,5.47491327220307,1.14203838813635e-07,2.17815848148668e-07,7.25771411701121
"hsa-miR-4520-2-3p",5.80733202023988,13.0487236450216,5.47384829286078,1.14812959436762e-07,2.18813936146296e-07,7.25287362111225
"hsa-miR-378a-3p",7.24623487803598,12.5078220779221,5.46948962233393,1.17339067315706e-07,2.23461255903698e-07,7.23307019498317
"hsa-miR-3922-3p",5.6586835898051,9.68304361038961,5.46639060644311,1.19167970771234e-07,2.26774869751229e-07,7.21899719720743
"hsa-miR-4804-5p",5.07259893328336,12.8112328571429,5.46595902409646,1.19424863924481e-07,2.2709426025908e-07,7.21703780846317
"hsa-miR-6834-3p",8.59394611154423,18.1561437316017,5.46397255157708,1.20614253648303e-07,2.29185057230382e-07,7.2080207071708
"hsa-miR-107",6.81437188710645,10.7266177619048,5.46276956442443,1.21340135592561e-07,2.3039266251752e-07,7.20256124771097
"hsa-miR-5706",5.8670425964018,12.9893713419913,5.45945443195649,1.23362570324036e-07,2.34058448159442e-07,7.18752103936188
"hsa-miR-6851-5p",25.5673214686657,32.8056128917749,5.45876652133606,1.23786331830272e-07,2.34687841016501e-07,7.18440096681814
"hsa-miR-6853-5p",5.96278287908546,13.2600979220779,5.45539794973762,1.25881964262062e-07,2.3848366186349e-07,7.1691268366702
"hsa-miR-450a-2-3p",6.47623392008995,12.7999050519481,5.45328231251441,1.27215749271344e-07,2.40831596616129e-07,7.15953753690302
"hsa-miR-497-3p",5.52744492691154,12.2168501082251,5.45309349248439,1.27335455889395e-07,2.40879386140918e-07,7.15868183128527
"hsa-miR-4319",5.95149083080959,14.0022070562771,5.45205002215591,1.27998967393001e-07,2.41955053263271e-07,7.15395337567169
"hsa-miR-1236-5p",25.4174777452024,25.5907206147186,5.45058562044044,1.28935817042073e-07,2.43512618040241e-07,7.14731863578818
"hsa-miR-7107-3p",5.75402537271364,14.1206630519481,5.45046397386052,1.29013939989163e-07,2.43512618040241e-07,7.14676755434347
"hsa-miR-3680-5p",6.26835132751124,11.4942805324675,5.44765515717116,1.30830669653002e-07,2.4675902930115e-07,7.13404568429361
"hsa-miR-541-5p",5.52460347038981,12.2756311861472,5.4461547949478,1.31811278668986e-07,2.48424804586781e-07,7.12725218186737
"hsa-miR-488-5p",5.92816597856072,11.815090004329,5.44462648957075,1.32817507178321e-07,2.50136368762717e-07,7.1203336112971
"hsa-miR-520a-3p",6.6086948637931,13.0361007662338,5.44148625189061,1.34908549733407e-07,2.53886938612684e-07,7.10612250736693
"hsa-miR-4667-5p",32.4228390371064,32.3419315194805,5.4392133704631,1.36441990984914e-07,2.56583390126498e-07,7.09584048500566
"hsa-miR-6862-3p",18.6746439525487,23.2648127878788,5.43329396866058,1.40515705332099e-07,2.64049409430252e-07,7.06907766721689
"hsa-miR-6796-3p",9.30152837226387,20.1830851818182,5.43104317050533,1.42095566351365e-07,2.66821571572887e-07,7.0589071458123
"hsa-miR-3124-3p",7.8455995272114,10.4379474242424,5.42654627174976,1.45303945050019e-07,2.72645371506658e-07,7.03859689631718
"hsa-miR-6817-5p",6.17352736611694,12.9180508268398,5.42491204053823,1.46487293194291e-07,2.74663674739296e-07,7.03121904911335
"hsa-miR-133b",7.18651910224888,14.7180339264069,5.42355477374031,1.47477217612597e-07,2.76316609046379e-07,7.02509285760243
"hsa-miR-23a-5p",10.9511618528486,19.1276538095238,5.42171538728844,1.48829175036959e-07,2.78644931236598e-07,7.01679241515217
"hsa-miR-4654",6.56699420224887,15.1226869134199,5.41952584089641,1.50454234059957e-07,2.814807753873e-07,7.00691462067076
"hsa-miR-133a-5p",5.17769831431784,13.3294388354978,5.41788510116588,1.51683281911594e-07,2.83572117943229e-07,6.99951466572639
"hsa-miR-8054",6.22166658283358,12.5644614935065,5.41756878862972,1.51921346846916e-07,2.83809109494239e-07,6.9980882495355
"hsa-miR-4496",6.91872534925037,13.9449597575758,5.41655434471179,1.52687299492276e-07,2.85031195977529e-07,6.99351402571217
"hsa-miR-3188",28.2624590431034,40.3626666753247,5.41288301845494,1.55490866894046e-07,2.90052458361241e-07,6.97696510312147
"hsa-miR-3909",5.12145992571214,12.177223991342,5.41220793284455,1.56011813975439e-07,2.90811495348954e-07,6.97392300496603
"hsa-miR-4537",6.17743395944528,11.6365507532468,5.41189519519611,1.56253721369018e-07,2.91049663616505e-07,6.97251383155297
"hsa-miR-99b-3p",6.6893424922039,13.8503852467532,5.4085415450189,1.58870878344763e-07,2.95708569181859e-07,6.95740641227568
"hsa-miR-4418",6.424231244003,12.1208185800866,5.40816275544526,1.59169150082841e-07,2.96047653326947e-07,6.95570049988704
"hsa-miR-4279",15.6262717461019,19.2198744242424,5.40079464967047,1.65080641333932e-07,3.0681897624018e-07,6.92253564510342
"hsa-miR-4723-3p",8.54754668290854,19.4484833073593,5.39675561707815,1.68411294475906e-07,3.12781355363118e-07,6.90436999322913
"hsa-miR-4431",5.60367805877061,13.6811293852814,5.39505172748964,1.69835880433186e-07,3.15197594690411e-07,6.89670980667429
"hsa-miR-548av-5p",6.46601633695652,11.5180347878788,5.39329683298647,1.7131536719779e-07,3.17712135530447e-07,6.88882224080223
"hsa-miR-3940-3p",8.71042419790105,16.8681618744589,5.39063242978508,1.73585631456976e-07,3.21688488528553e-07,6.87685052137383
"hsa-miR-4999-3p",5.76902052818591,12.5507800519481,5.38956004088207,1.74507623746205e-07,3.23162266196677e-07,6.87203332512645
"hsa-miR-4750-5p",16.1735694914543,26.8661244632035,5.38930854326683,1.74724539050044e-07,3.23329154265321e-07,6.87090369751562
"hsa-miR-203a-5p",6.74616114722639,13.0929015757576,5.38754472305899,1.76253213737467e-07,3.25921461225919e-07,6.86298244386923
"hsa-miR-6758-5p",8.64782742151424,13.9630000562771,5.38652627676523,1.77141803175893e-07,3.27327244998932e-07,6.8584095369393
"hsa-miR-6130",6.54545442796102,10.4535852207792,5.38601912144204,1.77585918026813e-07,3.27910275864136e-07,6.85613261369927
"hsa-miR-339-5p",5.60658253095952,16.8261611341991,5.38556983332822,1.77980263582381e-07,3.28400631067346e-07,6.8541156273125
"hsa-miR-642a-3p",32.149525857946,44.4532941255411,5.3851995290247,1.78305924525574e-07,3.28763635242381e-07,6.85245331878979
"hsa-miR-98-5p",6.41708519295352,13.409413008658,5.37926425046862,1.83605461494896e-07,3.38290409546233e-07,6.82582153524434
"hsa-miR-637",8.37702494947527,21.3150874242424,5.37882538022931,1.84003351421413e-07,3.38778733663973e-07,6.82385319898969
"hsa-miR-1287-5p",5.52826030434782,11.7527767792208,5.37506145620305,1.87450440183177e-07,3.44876350986364e-07,6.80697699863411
"hsa-miR-4506",7.90025343785607,14.70571504329,5.37064914560669,1.91571371327958e-07,3.52204035246065e-07,6.78720511398438
"hsa-miR-7110-3p",8.09638282458771,17.0254503982684,5.36497346742521,1.97002021779526e-07,3.61927345488322e-07,6.76179020110143
"hsa-miR-6867-3p",9.69179067061469,17.1519094458874,5.35972680541006,2.02155194613525e-07,3.71127247130662e-07,6.73831460746438
"hsa-miR-20a-3p",6.31098416049475,13.2159986017316,5.35854949257269,2.03329415602473e-07,3.73014395529717e-07,6.73304926394148
"hsa-miR-761",6.70958485937031,13.8248866536797,5.35832796023233,2.03551106599006e-07,3.73152639703426e-07,6.73205859469613
"hsa-miR-192-5p",6.80036501289355,10.7525494155844,5.35767662908281,2.04204266945167e-07,3.74081092464207e-07,6.72914609171279
"hsa-miR-708-3p",5.35320565892054,9.79523741991342,5.35625629509469,2.05635667820109e-07,3.76432844896826e-07,6.72279584090172
"hsa-miR-450b-3p",5.47533475562219,10.2123960995671,5.35488693235097,2.07024938525103e-07,3.78704155838603e-07,6.71667469800589
"hsa-miR-24-2-5p",6.49010561094453,10.7098057835498,5.35469999054953,2.07215304933852e-07,3.78780664932848e-07,6.71583914842651
"hsa-miR-3937",101.710345693103,82.6981447099567,5.3502228976184,2.11825620476436e-07,3.8693075373561e-07,6.69583512470888
"hsa-miR-1183",5.39773938935533,11.6118259480519,5.34993740179198,2.12122971582019e-07,3.87196547984358e-07,6.69455993932685
"hsa-miR-516a-5p",5.52506511551724,13.5355281731602,5.34806363553418,2.14084647183918e-07,3.90497747009292e-07,6.68619193342517
"hsa-miR-4457",5.85933470442279,10.7260661818182,5.34748583409961,2.14693108005544e-07,3.91282990129548e-07,6.68361199649584
"hsa-miR-2054",5.73335980502249,12.0540123896104,5.34736360918705,2.14822033796615e-07,3.91282990129548e-07,6.68306627824767
"hsa-miR-3926",5.55886164617691,12.059454034632,5.34602074875001,2.16243483166276e-07,3.93590922251253e-07,6.67707121004062
"hsa-miR-1273g-3p",17.942771715967,35.174396974026,5.3442120674074,2.18172480830495e-07,3.9681870621809e-07,6.66899835006503
"hsa-miR-573",5.20056147331334,14.4351824588745,5.34325788200035,2.19196873086638e-07,3.983977379693e-07,6.66474028513261
"hsa-miR-590-3p",5.41397950502249,9.00407074025974,5.34205840883124,2.20491238783436e-07,4.00464856764788e-07,6.65938844538063
"hsa-miR-1226-5p",6.76519659782609,13.9401532337662,5.34168246914519,2.20898447573657e-07,4.00918890614111e-07,6.65771125735285
"hsa-miR-943",6.89444247511244,14.0800781601732,5.34005813786782,2.22666307016495e-07,4.03840030506445e-07,6.65046563033229
"hsa-miR-523-3p",6.39822068598201,10.6885187316017,5.33881933004519,2.24023818664244e-07,4.06013317408545e-07,6.64494083456528
"hsa-miR-4755-3p",6.78697667646177,14.8380352943723,5.33841623252334,2.24467274483145e-07,4.06528089440355e-07,6.64314332455404
"hsa-miR-6818-3p",6.70658802376312,14.7145416796537,5.33654735853038,2.26534439739785e-07,4.09980710671718e-07,6.63481091746831
"hsa-miR-1237-3p",14.2978184314093,22.8981338311688,5.33402862968319,2.29349721719749e-07,4.14781411620823e-07,6.62358465435618
"hsa-miR-4763-5p",9.42424978133433,22.2236830649351,5.3304592830341,2.33397667338988e-07,4.21803013263232e-07,6.60768261731439
"hsa-miR-4695-3p",11.7021903918291,18.3365891601732,5.33001031241333,2.33911731639692e-07,4.22432659830888e-07,6.60568295520329
"hsa-miR-1253",6.01145848395802,11.1925619177489,5.32269838756966,2.42440390793754e-07,4.37525121390003e-07,6.5731346708442
"hsa-miR-4715-3p",7.06375352683658,12.0000021601732,5.31807461673907,2.47988827589964e-07,4.47221718779638e-07,6.55257010546279
"hsa-miR-877-5p",6.35266127856072,16.2102996753247,5.31739788004027,2.48811186689536e-07,4.48387650924606e-07,6.54956141820237
"hsa-miR-378i",5.74924988958021,12.327710017316,5.31605865085033,2.50446418259905e-07,4.51015795595167e-07,6.54360823723488
"hsa-miR-3191-5p",7.06367496604198,15.2218167619048,5.3152847168944,2.5139616954463e-07,4.52406656555262e-07,6.54016844766164
"hsa-miR-1260a",13.1869488604198,28.0092648008658,5.31407256732071,2.52890728727215e-07,4.54775287908603e-07,6.53478175812559
"hsa-miR-4717-3p",10.4374542358321,15.5624596536797,5.31094070389175,2.56792367341282e-07,4.6146619923909e-07,6.5208683877536
"hsa-miR-181a-5p",5.72915604182908,14.1165939393939,5.3100905331715,2.57861559793695e-07,4.63061251742199e-07,6.5170925723583
"hsa-miR-1247-5p",8.56357425044977,17.5743009480519,5.30927282001822,2.58894015565775e-07,4.64588134899878e-07,6.51346134663635
"hsa-miR-3942-3p",4.88083671829086,10.9058086190476,5.30912774158005,2.59077612871241e-07,4.64590655992732e-07,6.51281714042008
"hsa-miR-3659",5.61341937046477,12.183232969697,5.30692015922255,2.61886983074634e-07,4.69298529051523e-07,6.50301626018663
"hsa-miR-3193",6.01479619070465,10.908242012987,5.30594679471677,2.6313507450747e-07,4.71203960669978e-07,6.49869586218054
"hsa-miR-92a-3p",9.9801657952024,15.2506687445887,5.30547322434665,2.63744396773752e-07,4.71963657384609e-07,6.49659408192171
"hsa-miR-7158-5p",5.75451445194902,13.8256834588745,5.30501987298787,2.64328989078728e-07,4.72678066024373e-07,6.49458217179013
"hsa-miR-4684-3p",6.13463297998501,13.6719582380952,5.30292190496373,2.67050742392201e-07,4.77210506727478e-07,6.48527340140679
"hsa-miR-4769-3p",16.4411068122189,21.185499,5.29960370393662,2.71411248451057e-07,4.84662943662602e-07,6.47055618123107
