"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-6511b-3p",26.092616226087,17.3193197130435,8.99256650856789,9.2885609868178e-17,1.68342789739768e-16,26.2999942284874
"hsa-miR-3913-5p",9.44030784347826,10.8181368695652,8.99204937247608,9.32092914269143e-17,1.68809441149596e-16,26.2968259695718
"hsa-miR-1587",23.530920026087,18.900177473913,8.99042359873187,9.42341917551127e-17,1.70544491820821e-16,26.2868661061486
"hsa-miR-3168",9.92694017391304,10.5600413304348,8.98942691206959,9.48680327460088e-17,1.71569846455548e-16,26.2807605626264
"hsa-miR-4513",23.4341707565217,20.5732130826087,8.98553777046576,9.73820510085565e-17,1.75991658449199e-16,26.2569391233517
"hsa-miR-1245b-5p",10.457740826087,11.4058125695652,8.98483103099589,9.78459494535003e-17,1.76704795401151e-16,26.2526107454939
"hsa-miR-8073",31.1442396521739,18.0032358347826,8.98013530324221,1.00984377691703e-16,1.8224356908269e-16,26.2238558526026
"hsa-miR-376b-3p",10.169294,11.0527913130435,8.97960244713663,1.01346768605277e-16,1.82768217781793e-16,26.2205932542598
"hsa-miR-6871-3p",11.4952552869565,10.2930057304348,8.97903510455234,1.01734032188457e-16,1.8333694846683e-16,26.2171195932865
"hsa-miR-767-5p",11.1063717391304,10.3576888086957,8.97642616266878,1.03533865081024e-16,1.86448697709471e-16,26.2011470932882
"hsa-miR-6726-3p",26.8010824347826,18.2108621826087,8.97593152458914,1.03878647972061e-16,1.86937581036525e-16,26.1981190419179
"hsa-miR-4779",9.81199072173913,10.4314443,8.97511851884101,1.04447823416089e-16,1.8782930162978e-16,26.1931421812599
"hsa-miR-619-3p",9.63297573043478,11.1966227608696,8.97433884309618,1.04996571906251e-16,1.88683057336815e-16,26.1883695372048
"hsa-miR-4527",9.57832436521739,9.86707303478261,8.97307835611853,1.05889781257592e-16,1.90154184652718e-16,26.1806540775837
"hsa-miR-1226-3p",13.1223818695652,14.0427848043478,8.97289191353808,1.06022537293424e-16,1.90258599646891e-16,26.1795128999952
"hsa-miR-627-5p",10.1240415565217,10.9963209521739,8.9709317744675,1.0742828611961e-16,1.92611269060337e-16,26.1675159101279
"hsa-miR-7160-5p",15.9882156695652,16.8238599043478,8.97085372566337,1.07484641518769e-16,1.92611269060337e-16,26.1670382378037
"hsa-miR-138-2-3p",8.22884342608696,9.61010860869565,8.97047660940556,1.07757353201277e-16,1.92964361420826e-16,26.1647302460042
"hsa-miR-5590-5p",10.2212466608696,9.37466531304348,8.96872094095127,1.09036032429713e-16,1.95117110663697e-16,26.1539859264008
"hsa-miR-1185-5p",9.9172478173913,10.2732450304348,8.96696365409433,1.10330967943519e-16,1.97295910417933e-16,26.1432326243767
"hsa-miR-708-3p",9.24725872173913,7.91982106521739,8.96649453036867,1.10679236238082e-16,1.97779994679124e-16,26.1403620885268
"hsa-miR-8085",15.6641440782609,11.3521851,8.96509009703077,1.11728395493461e-16,1.99514991952609e-16,26.1317688506243
"hsa-miR-877-5p",11.3514222521739,13.8282542391304,8.96449350047689,1.12177054587849e-16,2.00175989642418e-16,26.1281186627703
"hsa-miR-6767-5p",11.5989577304348,11.2503902304348,8.96126300701009,1.14637719038017e-16,2.04423904578281e-16,26.1083552147515
"hsa-miR-4697-5p",88.648069626087,51.8083619956522,8.96106341993162,1.1479148926391e-16,2.04555064726046e-16,26.1071342873499
"hsa-miR-1269b",10.652456373913,9.46922819565217,8.95579365051124,1.18926425198985e-16,2.11775408000985e-16,26.074902017346
"hsa-miR-6071",9.45939927826087,9.63458716956522,8.95245398463036,1.21623072406873e-16,2.16426262831492e-16,26.0544794334816
"hsa-miR-545-5p",10.5899272956522,10.3496282130435,8.9485106662432,1.24885359079989e-16,2.22076475351445e-16,26.0303697277281
"hsa-miR-3681-3p",11.4144589826087,11.1736110652174,8.94129699535257,1.31079505774156e-16,2.32928738483692e-16,25.9862769638416
"hsa-miR-6128",9.12248393913043,8.89266013478261,8.9402151917097,1.32034338592691e-16,2.34462091512091e-16,25.9796659086026
"hsa-miR-646",11.5042671043478,10.9758679,8.9387871632557,1.33305336472099e-16,2.36554354908735e-16,25.9709395640323
"hsa-miR-6758-3p",12.2019120608696,11.9630118826087,8.93572462123811,1.36072195951199e-16,2.41269558039708e-16,25.952227164392
"hsa-miR-4255",9.19067701739131,8.43485024782609,8.93563059098768,1.36158043446786e-16,2.41269558039708e-16,25.9516526760572
"hsa-miR-4750-3p",11.9915711478261,14.8888886,8.93553394106341,1.36246338657717e-16,2.41269558039708e-16,25.9510621853096
"hsa-miR-4323",19.6115243652174,13.046656026087,8.93458521672514,1.37116074260762e-16,2.42641213993716e-16,25.9452660245822
"hsa-miR-5006-3p",14.5515802173913,10.7678077608696,8.93274672062228,1.38817214125448e-16,2.4548120389729e-16,25.934034642092
"hsa-miR-518a-3p",11.7905151304348,11.5341677913043,8.93109235543098,1.40365872709638e-16,2.48047800006636e-16,25.923928987916
"hsa-miR-6828-5p",11.9124797652174,9.25455056086957,8.93041123599259,1.41008442776858e-16,2.49010754211211e-16,25.9197686245138
"hsa-miR-1233-3p",17.1990972956522,13.0248522565217,8.92942947366274,1.41939779385082e-16,2.50481963620733e-16,25.9137721428441
"hsa-miR-6809-3p",20.9846907652174,13.9285136695652,8.92478617910263,1.46427953988655e-16,2.58223570311944e-16,25.885415424371
"hsa-miR-208a-3p",8.92375540869565,10.5645632173913,8.9224239986856,1.48764978946356e-16,2.62163577272431e-16,25.8709920293176
"hsa-miR-4682",14.6205285565217,10.5360107565217,8.92108557261263,1.50105539539755e-16,2.64343318940867e-16,25.8628203934063
"hsa-miR-525-5p",10.080721773913,11.3907781217391,8.91857462000312,1.5265291666464e-16,2.68643849202783e-16,25.8474914685981
"hsa-miR-548al",8.76670033913043,10.6517942130435,8.91760901081401,1.53643912971307e-16,2.70122296792128e-16,25.8415971023253
"hsa-miR-670-3p",11.1810005913044,8.98793775652174,8.91754980429609,1.53704883390344e-16,2.70122296792128e-16,25.8412356972845
"hsa-miR-6504-5p",9.27279853043478,9.9057291,8.91328458382939,1.58160925068734e-16,2.77761955182694e-16,25.8152029774171
"hsa-miR-4716-3p",12.1853608347826,10.987673226087,8.91312053732207,1.58334847106306e-16,2.77876022106731e-16,25.814201831759
"hsa-miR-519e-3p",10.1917119478261,10.6298524086957,8.91216923519313,1.59347164816233e-16,2.79460295929431e-16,25.8083963707861
"hsa-miR-589-3p",9.61611474782609,10.4483010869565,8.91204937138379,1.59475171295664e-16,2.79492568250133e-16,25.8076649037596
"hsa-miR-7110-5p",54.6119891217391,32.4471241782609,8.9092631628852,1.62479575045016e-16,2.84562442558236e-16,25.7906633385208
"hsa-miR-129-1-3p",11.7390914434783,10.5089229565217,8.90423803157026,1.6804091310682e-16,2.94100431312553e-16,25.7600057297975
"hsa-miR-1827",9.31296481739131,9.0258464,8.9034640436192,1.68914114233249e-16,2.950789546373e-16,25.7552844219413
"hsa-miR-4662b",9.0558928,8.35138465217391,8.90339742259047,1.68989485147643e-16,2.950789546373e-16,25.7548780437866
"hsa-miR-6502-5p",10.8417809391304,8.00978357391304,8.90336714480719,1.69023750588761e-16,2.950789546373e-16,25.7546933543542
"hsa-miR-9500",14.1865556956522,12.2110601347826,8.90333257352607,1.69062883421606e-16,2.950789546373e-16,25.7544824756415
"hsa-miR-450b-3p",9.37935587826087,8.32049558260869,8.90167253431366,1.70952576347846e-16,2.98173098281126e-16,25.7443569573186
"hsa-miR-376a-3p",10.368734826087,9.09960818695652,8.90122899740055,1.71461011306234e-16,2.98736204786052e-16,25.7416517166899
"hsa-miR-34a-3p",10.916700973913,11.562967626087,8.90118656845913,1.71509726983051e-16,2.98736204786052e-16,25.741392935287
"hsa-miR-3622b-3p",10.659920626087,11.5316172,8.8996947795094,1.73231313788284e-16,3.01528907959129e-16,25.7322946065006
"hsa-miR-4477a",8.62469995652174,11.4297190478261,8.89944225513102,1.73524429662749e-16,3.01833080245573e-16,25.7307545429383
"hsa-miR-10a-5p",10.6376894347826,10.6649543782609,8.89921017643948,1.73794247287552e-16,3.02096339865888e-16,25.729339188052
"hsa-let-7a-2-3p",10.1617074869565,11.0404672913043,8.89842977427925,1.74704609864338e-16,3.03471904055901e-16,25.724579948486
"hsa-miR-892c-5p",11.1255694434783,8.49047962608696,8.89820343439437,1.7496952618263e-16,3.03725181596804e-16,25.7231996618692
"hsa-miR-4753-3p",8.22714883478261,8.94120527826087,8.8949585677831,1.78811543676722e-16,3.10183290051456e-16,25.7034132348914
"hsa-miR-513b-3p",10.9132272521739,9.7992229826087,8.89352151997881,1.80539684172547e-16,3.12968181264443e-16,25.6946514835859
"hsa-miR-4757-5p",9.64305355652174,11.5614553,8.8924992270945,1.81779133467583e-16,3.14902710830391e-16,25.6884188968332
"hsa-miR-590-5p",9.50279324347826,12.2730436130435,8.89110273980377,1.83485918443948e-16,3.17643647000725e-16,25.6799054838889
"hsa-miR-580-5p",11.3998806434783,9.03805825217391,8.88557441471743,1.90400115546888e-16,3.29389616448145e-16,25.6462089697422
"hsa-miR-29a-5p",11.0793259478261,9.86693886956522,8.8850944097881,1.91012509310877e-16,3.30225016096771e-16,25.6432836610407
"hsa-miR-1251-3p",10.5888844173913,10.6360727478261,8.88164120979481,1.95476105416844e-16,3.37712783748612e-16,25.6222407953187
"hsa-miR-5197-3p",9.37602221739131,10.9495061869565,8.87570891461941,2.03387061032445e-16,3.5093634520287e-16,25.5860995146496
"hsa-miR-548a-5p",9.24860813913044,10.2035618869565,8.87569538752587,2.03405458121507e-16,3.5093634520287e-16,25.5860171159497
"hsa-miR-589-5p",10.1035321304348,11.7719745,8.87536983842372,2.03848709068853e-16,3.51461742086074e-16,25.5840340887841
"hsa-miR-5093",10.1943992347826,10.8466167217391,8.87526941149089,2.03985638544074e-16,3.51461742086074e-16,25.5834223617039
"hsa-miR-4763-5p",16.3836258608696,18.9230742347826,8.87348254765763,2.06437293861802e-16,3.55445711915999e-16,25.5725386171405
"hsa-miR-487a-3p",10.7423763043478,9.02549184782609,8.87214713808735,2.0828860211068e-16,3.58391319421211e-16,25.564405308902
"hsa-miR-6762-5p",55.441305,38.2983179956522,8.87110150900423,2.0974967141796e-16,3.60661943436141e-16,25.5580372897797
"hsa-miR-4471",8.8102226,10.3873949521739,8.86763054800686,2.14672970930122e-16,3.68878757326019e-16,25.5369010850427
"hsa-miR-6133",11.8957527478261,10.6419625478261,8.8670019036429,2.15576840639552e-16,3.70182453623474e-16,25.5330733893252
"hsa-miR-548ao-3p",9.95641125217391,9.84686886086956,8.86156675801374,2.23550647011606e-16,3.83616520780346e-16,25.4999848881048
"hsa-miR-3714",12.2643770086957,13.0004900434783,8.86109433677762,2.24257395932001e-16,3.84570517570008e-16,25.4971092745835
"hsa-miR-4659b-5p",10.6386234608696,7.8260430173913,8.86028510143057,2.25473178131278e-16,3.86395567362069e-16,25.4921836435124
"hsa-miR-3190-3p",15.5221297652174,12.0963640652174,8.85986204902427,2.26111365875348e-16,3.87229001331187e-16,25.489608700183
"hsa-miR-4689",103.775040069565,68.1097789130435,8.85665479396203,2.31008260896767e-16,3.95349708246145e-16,25.4700892703934
"hsa-miR-4791",10.2386119478261,10.4652806173913,8.85515671960215,2.33331456848674e-16,3.99057823584252e-16,25.4609730402314
"hsa-miR-4735-3p",10.5644235652174,7.8858670173913,8.85489637937828,2.33737546916013e-16,3.99484413294794e-16,25.4593888627079
"hsa-miR-6130",11.3555924521739,8.11989949565217,8.85249561342416,2.3751556879948e-16,4.05669591720478e-16,25.4447811196978
"hsa-miR-7111-3p",22.2153558782609,15.8929331391304,8.85146521878123,2.39155596609756e-16,4.08197303450386e-16,25.4385121073726
"hsa-miR-4440",12.5046844956522,11.3978563608696,8.85041204682166,2.40843488034733e-16,4.10803273905397e-16,25.4321048543345
"hsa-miR-6817-5p",10.4045002434783,10.7994586173913,8.84530765853012,2.49193098966116e-16,4.24760964146789e-16,25.4010557958519
"hsa-miR-30e-3p",10.1657713478261,11.4346701173913,8.84509614194783,2.4954522019744e-16,4.25077028392434e-16,25.3997693529116
"hsa-miR-3687",10.1106009043478,9.83389755652174,8.84282140827218,2.5336341349163e-16,4.31292860082548e-16,25.3859353066264
"hsa-miR-3667-5p",10.9573059478261,11.2747093478261,8.84099143753655,2.56477083449529e-16,4.36301909804068e-16,25.3748072971282
"hsa-miR-4782-3p",10.2046632608696,9.56377180434783,8.83665560380273,2.64006794153732e-16,4.48811550061345e-16,25.3484453297321
"hsa-miR-7977",97.7320094173913,48.3480374565217,8.83325233523284,2.70070263832714e-16,4.58813572800413e-16,25.3277574587401
"hsa-miR-3668",8.73722472173913,8.39606547391304,8.83245357498666,2.71513283526554e-16,4.60957971366653e-16,25.3229024559275
"hsa-miR-6786-3p",16.3979552347826,16.5291486,8.82909377987771,2.77667223171104e-16,4.70936373870672e-16,25.302483207672
"hsa-miR-6082",11.2254462086957,8.72972993913043,8.82904362999047,2.77760120118232e-16,4.70936373870672e-16,25.3021784468704
"hsa-miR-598-3p",9.76502006956522,8.73995637391304,8.82519978408037,2.84972921115702e-16,4.82844484282418e-16,25.2788217240551
"hsa-miR-2052",10.3988338434783,8.61682412173913,8.8237119007182,2.87814479915713e-16,4.87335274757682e-16,25.2697819905808
"hsa-miR-6760-3p",10.8855223739131,13.4917896913043,8.82096186823289,2.93140676920468e-16,4.96024370369737e-16,25.2530757985787
"hsa-miR-661",11.959822626087,12.7577096956522,8.8197758128442,2.95467871973553e-16,4.99630685366419e-16,25.2458713482895
"hsa-miR-6813-5p",30.3131762956522,21.0868784869565,8.8194422964016,2.9612556976071e-16,5.0041100257774e-16,25.2438455498901
"hsa-miR-4695-3p",19.1326619913043,14.6616995434783,8.80869675226956,3.18111072707743e-16,5.37207440665394e-16,25.1785950291845
"hsa-miR-451b",11.6244878608696,9.91597590434783,8.80631263279829,3.23204338770161e-16,5.45447428103184e-16,25.1641227438931
"hsa-miR-136-5p",10.0010528173913,10.715991973913,8.80583769378277,3.24228586290719e-16,5.46814084022046e-16,25.1612399406112
"hsa-miR-4690-5p",21.0164956869565,17.9175889652174,8.80267099292461,3.31140644585973e-16,5.58102209976359e-16,25.1420203783895
"hsa-miR-4468",11.3727267913043,9.28809346521739,8.80191359812685,3.32815377582297e-16,5.60554301740328e-16,25.1374240094487
"hsa-miR-5009-3p",11.9812084173913,8.39318024347826,8.80153501467168,3.33655638849237e-16,5.61598600043271e-16,25.1351265837049
"hsa-miR-4419a",17.7236953478261,15.8041754304348,8.79707139092437,3.43722691225565e-16,5.78161518882052e-16,25.1080425578549
"hsa-miR-4517",10.0002574608696,9.46582682608696,8.79616566051006,3.45801911110033e-16,5.81275460336576e-16,25.1025475990847
"hsa-miR-6813-3p",23.589977026087,14.6026433826087,8.79563712123373,3.47021000065837e-16,5.82940415130359e-16,25.0993411328271
"hsa-miR-576-5p",10.8201937304348,10.453597926087,8.79395682861878,3.50925027600678e-16,5.89110480830631e-16,25.0891479560141
"hsa-miR-6075",111.715435191304,64.9145548913043,8.79097139011475,3.57969226847202e-16,6.0054047925024e-16,25.0710395418392
"hsa-miR-3606-3p",9.21085734782609,10.8278767956522,8.78962406516904,3.61194027047482e-16,6.05552116351795e-16,25.0628681507931
"hsa-miR-4637",12.3203549913043,9.84602706086956,8.78898836824937,3.62725546643299e-16,6.07720199698036e-16,25.0590129103031
"hsa-miR-4704-5p",11.0637832869565,8.6738275826087,8.78862977447357,3.63592309824524e-16,6.08772416318146e-16,25.0568382424098
"hsa-miR-7-1-3p",8.83827476521739,10.8590186347826,8.78642915670026,3.68956632067862e-16,6.1734869538914e-16,25.043493627483
"hsa-miR-642a-3p",49.9193287130435,35.801515573913,8.78444343168668,3.73864462557325e-16,6.25150412800772e-16,25.0314534341975
"hsa-miR-146b-3p",8.43281574782609,8.61518729130435,8.78223279625199,3.79404374595552e-16,6.33998135792044e-16,25.0180509823135
"hsa-miR-4485-5p",36.0492748173913,21.1563302347826,8.78205190710178,3.79861275345637e-16,6.34345941146939e-16,25.0169543709984
"hsa-miR-3135b",77.8765130695652,43.3370724478261,8.78176960201589,3.80575429373115e-16,6.35122607919792e-16,25.0152429624768
"hsa-miR-581",11.0763207652174,11.5570901043478,8.77983711054985,3.85499990205024e-16,6.42920192951479e-16,25.0035283581685
"hsa-miR-2116-5p",10.9492484782609,12.1574029869565,8.77742201976064,3.91743297004289e-16,6.52905495007148e-16,24.9888899281066
"hsa-miR-545-3p",9.74607825217392,10.0277738130435,8.77714085459092,3.92476630165895e-16,6.53700461739407e-16,24.98718583956
"hsa-miR-4461",9.41221612173913,10.6061180521739,8.77575013017961,3.96123981478484e-16,6.59344747238991e-16,24.9787572897998
"hsa-miR-138-5p",10.6803857130435,8.53717807391304,8.77515660636474,3.97690790480958e-16,6.61520884361671e-16,24.9751603966461
"hsa-let-7a-3p",9.2460758,8.27736066521739,8.77187131298584,4.06475280075073e-16,6.75692284349045e-16,24.9552527577341
"hsa-miR-198",13.3271973217391,10.306109,8.77122430774654,4.08227846050141e-16,6.78163522754306e-16,24.9513325509471
"hsa-miR-4530",432.040468139131,247.382379034783,8.76530450111614,4.24615073287538e-16,7.04927367762515e-16,24.9154705557977
"hsa-miR-4760-3p",7.91835703478261,8.76325586521739,8.7631993478454,4.3059847275857e-16,7.14395644459566e-16,24.9027202729168
"hsa-miR-6774-5p",42.9862616086957,25.9175353173913,8.76294765945498,4.31319411066741e-16,7.15126461781658e-16,24.9011959654258
"hsa-miR-4536-5p",10.2504940695652,8.8434610173913,8.76126204289529,4.36178659978493e-16,7.22713179301596e-16,24.8909878344291
"hsa-miR-616-3p",9.72159277391305,8.53666544782609,8.75902028152168,4.42725369220085e-16,7.33084215267024e-16,24.8774130700956
"hsa-miR-4999-5p",8.74196375652174,8.84713823478261,8.75818217042954,4.45197890008996e-16,7.36699947776081e-16,24.8723383795086
"hsa-miR-6856-3p",11.6527373478261,10.8650511782609,8.75350294247766,4.59255930521432e-16,7.59469924014041e-16,24.8440101427593
"hsa-miR-6819-5p",87.1113934869565,52.847349326087,8.74560409056052,4.83992620329719e-16,7.99858186546197e-16,24.7962059149452
"hsa-miR-3935",12.9182117652174,9.49427840434783,8.7448437235878,4.86442460588124e-16,8.03386188147485e-16,24.7916051824265
"hsa-miR-4723-5p",105.561343043478,73.3825323739131,8.74023611313466,5.01553086876613e-16,8.27806065718682e-16,24.7637299632877
"hsa-miR-452-5p",11.2333473304348,9.44893483913044,8.73831140161023,5.08002174154608e-16,8.37907855170926e-16,24.7520878011984
"hsa-miR-4785",13.3811424434783,9.08418896956522,8.73522805948929,5.18505283134916e-16,8.54679038134477e-16,24.7334397906735
"hsa-miR-6894-5p",27.6753861391304,17.8755030695652,8.73468749013582,5.20368743561812e-16,8.57196573696783e-16,24.7301707464877
"hsa-miR-4778-3p",9.86983874782609,10.9756299130435,8.73147655513885,5.31575233788658e-16,8.7509157273149e-16,24.7107548264189
"hsa-miR-582-5p",10.9748636608696,11.1983277782609,8.73025625986146,5.35896673437565e-16,8.81636462752123e-16,24.7033767919233
"hsa-miR-4768-5p",10.3104630434783,10.5108980608696,8.72809929134288,5.4362055112784e-16,8.93606854446403e-16,24.6903366931388
"hsa-miR-4646-3p",15.7298739565217,14.2450956391304,8.72802912306141,5.4387366200032e-16,8.93606854446403e-16,24.6899125109778
"hsa-miR-7157-5p",9.46171606086957,10.2087950913043,8.72400186384747,5.58598337693577e-16,9.17209118556742e-16,24.6655695068523
"hsa-miR-4729",9.56696075652174,9.43013843043478,8.72307882069116,5.62028521100102e-16,9.22247573233758e-16,24.6599908478605
"hsa-miR-4670-3p",9.65884200869565,10.165799673913,8.72278405533534,5.63128313129341e-16,9.23458005453261e-16,24.6582094116689
"hsa-miR-6766-5p",24.0732013130435,16.0007568391304,8.72164968341158,5.67380689324322e-16,9.29833391887545e-16,24.6513540101588
"hsa-miR-6823-5p",12.398106,9.93609344347826,8.72029574696194,5.72497844791295e-16,9.37616894166861e-16,24.64317224265
"hsa-miR-4474-3p",10.0033681304348,9.2430447,8.71857667032402,5.79061032698742e-16,9.47757145944668e-16,24.6327847963774
"hsa-miR-5582-5p",10.4400086347826,9.83374913478261,8.71082360118969,6.09600521635401e-16,9.97101558800688e-16,24.5859489609616
"hsa-miR-3157-3p",10.3500050173913,9.74937341304348,8.70416267995676,6.37110052836789e-16,1.04142989406014e-15,24.545726110085
"hsa-miR-4445-3p",9.18478423478261,10.0096850478261,8.70392783122337,6.38102122252232e-16,1.04238335153311e-15,24.5443082048672
"hsa-miR-4800-5p",16.1329721130435,13.3667667869565,8.70230971385388,6.44979286942276e-16,1.05294313809398e-15,24.5345392613713
"hsa-let-7f-1-3p",11.2710416521739,9.2214098,8.69784359178921,6.64344516250324e-16,1.08386341422798e-15,24.507580629369
"hsa-miR-2117",9.11802649565218,8.43022884782609,8.69604134397511,6.72321412545002e-16,1.09617621610598e-15,24.4967036260166
"hsa-miR-365b-5p",9.84503233043478,11.8817669304348,8.69258190913948,6.87900233825158e-16,1.1208598059132e-15,24.4758280251385
"hsa-miR-6125",1780.61448927826,988.700012847826,8.69052917793739,6.97312945440022e-16,1.13535252561405e-15,24.4634428532273
"hsa-miR-518f-3p",10.3458983826087,10.9958836695652,8.69044854977686,6.97685257896946e-16,1.13535252561405e-15,24.462956410213
"hsa-miR-885-3p",14.4877663391304,16.9911627695652,8.69008484475794,6.99367171338753e-16,1.13736370338892e-15,24.4607621437781
"hsa-miR-8074",12.6401312608696,10.4208185695652,8.68435142614859,7.26418240880995e-16,1.18060325955802e-15,24.4261775277412
"hsa-miR-662",9.49357240869566,9.63491923043478,8.68375593013943,7.29286672088884e-16,1.18396973128858e-15,24.4225860377771
"hsa-miR-490-3p",10.4349695304348,9.76264927826087,8.68372867714805,7.29418214844845e-16,1.18396973128858e-15,24.4224216752752
"hsa-miR-7975",69.8576732695652,44.5625314347826,8.68344747307827,7.30776884827072e-16,1.18542051928056e-15,24.420725750514
"hsa-miR-5589-5p",13.7598089043478,10.1928030869565,8.67742268984532,7.60496769606712e-16,1.23210532762418e-15,24.3843967822424
"hsa-miR-4750-5p",25.8305656086957,22.1531889173913,8.67737055194124,7.60759124179516e-16,1.23210532762418e-15,24.3840824459846
"hsa-miR-4274",22.9313575826087,15.5790380608696,8.67732146038376,7.61006231767874e-16,1.23210532762418e-15,24.3837864767689
"hsa-miR-1343-5p",399.339179652174,199.354051773913,8.67641645988197,7.65575933055717e-16,1.23871740437315e-15,24.3783304381166
"hsa-miR-659-3p",11.1204816782609,12.9609914130435,8.67614962887718,7.66928453728293e-16,1.2401189327883e-15,24.3767218262825
"hsa-miR-4680-3p",10.3161788695652,10.1303833478261,8.67548755530265,7.70294633356154e-16,1.24477269648808e-15,24.3727305627953
"hsa-miR-6765-5p",486.984901782609,276.282782726087,8.67444237953847,7.75638462661373e-16,1.252614363386e-15,24.3664300836264
"hsa-miR-106a-5p",9.29597276521739,10.4559585391304,8.67427906071043,7.76476802137621e-16,1.25317458572844e-15,24.3654456047138
"hsa-miR-6806-5p",36.5942563478261,21.8116843565217,8.67406923529373,7.77555185603238e-16,1.254121267102e-15,24.364180798742
"hsa-let-7f-2-3p",10.3512642956522,10.2530614695652,8.6715047538052,7.90855774142912e-16,1.27476752469306e-15,24.3487235203097
"hsa-miR-4483",20.4204742521739,12.7845209608696,8.67034497981962,7.96944748447727e-16,1.28322283048483e-15,24.3417337424092
"hsa-miR-3145-5p",9.07990307826087,10.0519891130435,8.67031403867087,7.97107828818813e-16,1.28322283048483e-15,24.3415472708724
"hsa-miR-892c-3p",11.2679365478261,8.47208958695652,8.66846663043594,8.0690510417953e-16,1.29817540420051e-15,24.3304141464464
"hsa-miR-4474-5p",9.4838936173913,8.8591052173913,8.66771635123798,8.10918035342783e-16,1.30380894711481e-15,24.3258930189173
"hsa-miR-6499-3p",8.20445302608696,11.1077679217391,8.66699089841554,8.14816996955847e-16,1.30925226353964e-15,24.3215216668363
"hsa-miR-664b-5p",9.40733851304348,10.0061313956522,8.66689192332235,8.15350379758887e-16,1.30928429999066e-15,24.3209252870717
"hsa-miR-553",10.0603377913043,8.93776915652174,8.66174886570989,8.43548298611857e-16,1.35371187001903e-15,24.289939888711
"hsa-miR-4278",9.18794475652174,8.89403777826087,8.66095919759371,8.47962624709109e-16,1.35994005849574e-15,24.2851831325394
"hsa-miR-455-5p",9.96378802608695,11.1264846652174,8.6603683798221,8.51280329826732e-16,1.36440279136277e-15,24.2816243317677
"hsa-miR-6830-3p",19.0246685217391,12.7458816347826,8.65997364900015,8.53504088498604e-16,1.36710767944186e-15,24.279246727209
"hsa-miR-130b-3p",9.81636300000001,9.13243186521739,8.65812398480507,8.64001346305304e-16,1.38305300256028e-15,24.2681062142587
"hsa-miR-5003-3p",9.0377818,10.5051779521739,8.65704938661506,8.70158618217794e-16,1.39203543064955e-15,24.2616344283876
"hsa-miR-4647",9.50787543478261,10.7654230043478,8.65686562521954,8.71215888644494e-16,1.39285298811502e-15,24.2605277598423
"hsa-miR-4774-3p",10.4697918608696,10.8819672869565,8.65570706589863,8.77911047972092e-16,1.4026774262712e-15,24.2535508064056
"hsa-miR-369-3p",10.1879107217391,11.0790084304348,8.65473634379515,8.83559983267482e-16,1.41081900897438e-15,24.2477053624842
"hsa-miR-6846-5p",29.2760159391304,18.2262558217391,8.65114888118988,9.04751038312371e-16,1.44371925424085e-15,24.2261052268224
"hsa-miR-140-3p",9.13100060869565,10.2807234695652,8.65105757666248,9.05296897071026e-16,1.44371925424085e-15,24.2255555363351
"hsa-miR-9-3p",9.82265439130435,7.9564673,8.64944249069111,9.15006748626875e-16,1.45829200562408e-15,24.2158325089259
"hsa-miR-3653-5p",12.0194466869565,11.9166178304348,8.64925632665826,9.16132577815825e-16,1.459174311949e-15,24.2147118318673
"hsa-miR-2277-5p",11.1758113652174,10.6446069086957,8.64795302080237,9.2405289533898e-16,1.47087071355456e-15,24.2068664597957
"hsa-let-7e-3p",10.6391042,8.61802832608696,8.64769213063813,9.2564648722599e-16,1.47248817369075e-15,24.2052960734219
"hsa-miR-331-3p",11.3729683304348,11.5797349826087,8.6474070509759,9.27390951334091e-16,1.47434347001367e-15,24.2035801076185
"hsa-miR-216b-5p",10.6041313391304,7.90563317391304,8.64653480496377,9.32748683946842e-16,1.48159892096583e-15,24.1983300051803
"hsa-miR-759",8.45820431304348,8.38729658260869,8.64647505597435,9.33116810616129e-16,1.48159892096583e-15,24.1979703814111
"hsa-miR-6807-5p",27.1605874608696,18.7097419130435,8.64320108923746,9.53510195736554e-16,1.51291826931574e-15,24.1782664509849
"hsa-miR-5687",11.0339785652174,8.3780519,8.64311879411725,9.54028461592044e-16,1.51291826931574e-15,24.1777712138707
"hsa-miR-653-5p",9.7102478,10.8759037869565,8.63843054025276,9.84019267115315e-16,1.5595084718111e-15,24.1495618023546
"hsa-miR-30e-5p",10.2386081826087,8.60302400434783,8.62664008350319,1.06363805805412e-15,1.68464412921615e-15,24.0786499079672
"hsa-miR-6742-5p",14.6583762434783,14.9157599391304,8.62160768430905,1.09953588728614e-15,1.74041993332071e-15,24.0483971782
"hsa-miR-3197",327.036368765217,173.511042913043,8.61902037785236,1.11845696740812e-15,1.76867883774558e-15,24.0328465818005
"hsa-miR-30a-5p",9.46887773043478,10.9645995173913,8.61897711693023,1.11877606481711e-15,1.76867883774558e-15,24.0325865875477
"hsa-miR-4451",9.59231089565218,9.8524602826087,8.61351425303466,1.15980467271915e-15,1.83240515206557e-15,23.99976020755
"hsa-miR-554",10.9911946,9.94082227391304,8.61160038967018,1.17452870144322e-15,1.85451900227877e-15,23.9882621123632
"hsa-miR-4649-3p",11.4790441478261,11.3718691782609,8.61132685411501,1.17664818855342e-15,1.8567158915911e-15,23.9866188657454
